entity_id_a,entity_id_b,name_a,name_b,bn_root_a,bn_root_b,province_a,province_b,total_flow_a,total_flow_b,edit_type,name_similarity_score
172532,389024,St. Andrew's College,St Andrews College,008154808,008754808,SK,SK,106914.0,600.0,substitution,91.9
146018,310436,Coopérative de solidarité alimentaire des Sources,COOP SOLIDARITÉ ALIMENTAIRE DES SOURCES,117296639,172966393,QC,QC,18750.0,88602.0,insertion_deletion,91.8
324003,340979,SALVATION ARMY,SALVATION ARMY,197951618,167951618,BC,ON,64129.0,42914.0,substitution,100.0
329460,329461,ST James United Church Food,St James United Church Food Bank,108041700,108031700,ON,,2515.0,103979.0,substitution,91.5
307518,328491,SAMARITANS PURSE,SAMARITANS PURSE,119138524,119138526,AB,AB,97870.0,8241.0,substitution,100.0
369759,382952,GRACE MATERNITY HOSPITAL,Grace Maternity Hospital,893412569,893412539,NS,NS,97048.0,8911.0,substitution,100.0
308652,316615,C-TA-C,C-TA-C,890032289,890035289,QC,QC,63000.0,42000.0,substitution,100.0
339160,408082,UNITED CHURCH OF CANADA MISSION & SERVICE,United Church of Canada - Mission & Service Fund,108102935,108102934,ON,ON,98383.0,6590.0,substitution,93.5
307518,319960,SAMARITANS PURSE,Samaritans Purse,119138524,119138522,AB,AB,97870.0,6926.0,substitution,100.0
307518,320491,SAMARITANS PURSE,Samaritans Purse,119138524,119138529,AB,AB,97870.0,6879.0,substitution,100.0
308511,324517,"""THE UNITED CHURCH OF CANADA","""United church of Canada",003102435,103102435,TORONTO,Toronto,76523.0,27597.0,substitution,100.0
327028,343038,B.C. CONFERENCE OF M.B. CHURCHES,BC CONFERENCE OF MB CHURCHES,132154273,132154673,BC,BC,75332.0,28621.0,substitution,92.3
330669,355775,The Salvation Army,SALVATION ARMY,107951616,107951611,ON,ON,73448.0,30250.0,substitution,100.0
313900,390876,WORLD VISION,World Vision,119304885,119304865,ON,ON,19677.0,83484.0,substitution,100.0
337251,379732,SAMARTIN'S PURSE,SAMARITAN'S PURSE,119138627,119138227,AB,AB,101584.0,315.0,substitution,90.9
312842,420450,Tel Aviv University Canada,TEL AVIV UNIVERSITY CANADA,124045643,124945643,,ON,47500.0,54000.0,substitution,100.0
311073,364293,Fellowship of Evangelical Baptist Churches in BC and Yukon,FELLOWSHIP OF EVANGELICAL CHURCHES IN B.C. AND YUKON,131939777,131969777,BC,BC,57034.0,42959.0,substitution,92.6
307854,389809,Corporation of Spanish and Portuguese Jews,Corporation of Spanish and Portuguese Jews,009228641,001228641,QC,QC,79750.0,19750.0,substitution,100.0
196125,213368,Coop Couturières Pop,Coop Couturières Pop,740518478,749518478,QC,QC,90385.0,8104.0,substitution,100.0
307518,394433,SAMARITANS PURSE,SAMARITAN'S PURSE,119138524,119138521,AB,AB,97870.0,453.0,substitution,90.9
6422,363625,PENTECOSTAL TABERNACLES INC.,"""Pentecostal Tabernacles",107834889,107834880,NB,Oakland   Canada,91020.0,7200.0,substitution,100.0
307994,309669,Salvation Army,Salvation Army,101951618,109951618,ON,SK,4076.0,93477.0,substitution,100.0
342708,353995,Heart for Africa,Heart for Africa,080493077,804930770,ON,ON,70606.0,26820.0,insertion_deletion,100.0
371509,379877,The Navigators,The Navigators,110808987,010808987,,ON,3512.0,93850.0,substitution,100.0
318249,361836,WYCLIFFE BIBLE TRANSLATORS,WYCLIFFE BIBLE TRANSLATORS,808223371,408223371,AB,AB,95800.0,1200.0,substitution,100.0
326785,340359,LAMBTON KENT DISTRICT SCHOOL BOARD,Lambton Kent District School Board,118797490,011879749,,,87673.0,9100.0,insertion_deletion,100.0
309262,321707,CANADIAN RED CROSS,Canadian Red Cross Society,119216814,119214814,QC,SK,93119.0,3040.0,substitution,100.0
322828,342111,Christian and Missionary Alliance,CHRISTIAN AND MISSIONARY ALLIANCE,133063856,133063857,ON,ON,907.0,94847.0,substitution,100.0
10732,318099,CALVARY TEMPLE EDUCATIONAL ASSOCIATION,Calvary Temple Educational Association,118825686,118805686,SK,AB,67866.0,27478.0,substitution,100.0
315563,417213,YESHIVA KESER TORAH,YESHIVA KESER TORAH,888940061,888940051,,,94234.0,900.0,substitution,100.0
324554,343721,Home Missions,Home Missions,106916640,106916940,ON,,3342.0,91294.0,substitution,100.0
309669,394382,Salvation Army,THE SALVATION ARMY,109951618,102951618,SK,ON,93477.0,1100.0,substitution,100.0
310162,312454,Primate's World Relief & Development Fund,Primates World Relief and Development Fund,086643464,006643464,ON,ON,83781.0,10597.0,substitution,96.1
317247,333925,Missionary Co-operative Plan,Mission Co-operative Plan,011911045,119110451,ON,ON,47435.0,46700.0,insertion_deletion,94.3
355969,361368,PRESBYTERIAN CHURCH IN CANADA,The Presbyterian Church in Canada,010785660,107856609,ON,ON,77557.0,16548.0,insertion_deletion,100.0
309262,374077,CANADIAN RED CROSS,CANADIAN RED CROSS,119216814,119211814,QC,ON,93119.0,500.0,substitution,100.0
306245,352033,OMF,OMF,107808999,107808991,ON,ON,37741.0,55400.0,substitution,100.0
336352,345549,ST-VINCENT DE PAUL STE-MARTHE,Société St-Vincent Paul Ste-Marthe..,032789000,003278900,QC,QC,44500.0,48250.0,insertion_deletion,100.0
361166,380189,University of Calgary,UNIVERSITY OF CALGARY,108102894,108102884,AB,AB,2500.0,90000.0,substitution,100.0
306053,419994,HALTON LEARNING FOUNDATION (HALTON DISTRICT SCHOOL BOARD) HO,HALTON LEARNING FOUNDATION (HALTON DISTRICT SCHOOL BOARD),891590911,891590211,ON,ON,85000.0,7000.0,substitution,96.7
73036,414727,L'Oasis de Saint-Laurent,Oasis de St-Laurent (L'),891385346,891385342,QC,,90997.0,0.0,substitution,92.3
67676,320177,JACKFISH LUTHERAN CAMP INC,Jackfish Lutheran Camp,889030193,889036193,SK,MB,79710.0,11026.0,substitution,100.0
316477,330669,SALVATION ARMY,The Salvation Army,107951615,107951616,ON,ON,17276.0,73448.0,substitution,100.0
313516,418536,Elizabeth Fry Society of Capc Breton,Elizabeth Fry Society of Cape Breton,107794498,107744498,NS,NS,60000.0,30000.0,substitution,96.0
310162,321259,Primate's World Relief & Development Fund,THE PRIMATE'S WORLD RELIEF DEVELOPMENT FUND,086643464,866434643,ON,ON,83781.0,6168.0,insertion_deletion,100.0
338427,349457,Presbyterian Church of Canada,The Presbyterian Church in Canada,010785669,001078566,ON,ON,83983.0,5472.0,insertion_deletion,94.5
309605,310162,The Primates World Relief & Development Fund,Primate's World Relief & Development Fund,008664346,086643464,ON,ON,5438.0,83781.0,insertion_deletion,96.1
317456,349352,OMF International,OMF International,010780990,107809900,ON,ON,82524.0,6500.0,insertion_deletion,100.0
309361,330669,SALVATION ARMY,The Salvation Army,107951617,107951616,ON,ON,15531.0,73448.0,substitution,100.0
326785,346791,LAMBTON KENT DISTRICT SCHOOL BOARD,Lambton Kent District School,118797490,111879749,,ON,87673.0,700.0,insertion_deletion,90.3
390876,413042,World Vision,WORLD VISION,119304865,119304866,ON,ON,83484.0,4682.0,substitution,100.0
311039,345868,AIDE À L'ÉGLISE EN DÉTRESSE,AIDE À L'ÉGLISE EN DÉTRESSE,130362592,130362596,,QC,7600.0,80000.0,substitution,100.0
306084,318555,CALGARY HUMANE SOCIETY,CALGARY HUMANE SOCIETY,118826632,118825632,AB,AB,83498.0,4000.0,substitution,100.0
337837,362102,EASTERN SYNOD OF THE ELCIC,Eastern Synod ELCIC,107273646,107273606,ON,ON,83367.0,4000.0,substitution,100.0
310536,405299,Teen Challenge,Teen Challenge,018066663,008066663,AB,ON,86154.0,1200.0,substitution,100.0
19312,399531,POPOTE ROULANTE D'AYLMER/ AYLMER MEALS ON WHEELS,MEALS ON WHEELS AYLMER,119095990,119195990,QC,QC,86749.0,500.0,substitution,100.0
314711,350946,THE SHEPHERD'S TRUST,The Shepherd's Trust,894164985,089416498,ON,ON,19957.0,66836.0,insertion_deletion,100.0
371414,393721,Canadian Diabetes Association,Canadian Diabetes Association,118830746,011883074,ON,ON,652.0,85887.0,insertion_deletion,100.0
307182,337719,Evangelical Free Church of Canada,Evangelical Free Church of Canada,118903461,118903469,BC,BC,9504.0,76612.0,substitution,100.0
45997,324380,Contemplative Fire Canada,Contemplative Fire Canada / Feu Contemplatif Canada,835953738,833953738,ON,ON,83532.0,2406.0,substitution,100.0
310162,384208,Primate's World Relief & Development Fund,PRIMATES WORLD RELIEF & DEVELOPMENT FUND,086643464,886643464,ON,ON,83781.0,2150.0,substitution,96.1
325748,417519,CONVENTION OF ATLANTIC BAPTIST CHURCHES,Convention of Atlantic Baptist Churches,119276229,119276225,NB,NB,83350.0,1273.0,substitution,100.0
311713,361469,TEACH BEYOND,Teach Beyond,107526296,107526496,MB,MB,83071.0,1200.0,substitution,100.0
366673,367066,Frontier College,Frontier College,107408455,707408455,ON,ON,50556.0,33704.0,substitution,100.0
328309,329271,Diocese of Brandon,Diocese of Brandon,108061390,010806139,MB,MB,52824.0,30954.0,insertion_deletion,100.0
349457,355969,The Presbyterian Church in Canada,PRESBYTERIAN CHURCH IN CANADA,001078566,010785660,ON,ON,5472.0,77557.0,insertion_deletion,100.0
316158,343118,Shelter Box Canada,SHELTER BOX CANADA,084628320,846283206,ON,ON,67012.0,16000.0,insertion_deletion,100.0
330669,381470,The Salvation Army,Salvation Army,107951616,107951613,ON,PE,73448.0,9300.0,substitution,100.0
321533,352133,THE PRIMATE'S WORLD RELIEF AND DEVELOPMENT FUND,Primates World Relief and Development Fund,864434640,860434640,ON,ON,35257.0,47448.0,substitution,96.1
81743,378386,Twelve Canada,Twelve Canada,847386844,847366844,NS,ON,62640.0,20000.0,substitution,100.0
331731,370119,Candian Baptist Ministries,Cdn Baptist Ministries,106846436,106844436," Ont""",ON,75973.0,6656.0,substitution,91.7
337222,407846,United Pentecostal Church (Ontario District) Home Missions,United Pentecostal Church Ontario District Home Missions,108962158,008962158,ON,,78140.0,4000.0,substitution,100.0
330978,361423,SAMARATAINS PURSE,Samaritans Purse,119135827,119138827,AB,AB,80077.0,1990.0,substitution,90.9
328772,405905,St Joseph's Food Bank,St Joseph's Food Bank,071874209,671874209,ON,ON,80466.0,1500.0,substitution,100.0
313435,328071,PRESBYTERIAN CHURCH IN CANADA,PRESBYTERIAN CHURCH OF CANADA,007856691,107856691,ON,ON,11840.0,70089.0,substitution,94.5
323249,323250,BOARDING HOMES MINISTRY,BOARDING HOMES MINISTRY,889990621,889990921,ON,ON,22850.0,58500.0,substitution,100.0
34959,329371,Centre de femmes Marie-Dupuis,Centre de femmes Marie-Dupuis,138586920,138536920,QC,"""",81224.0,0.0,substitution,100.0
308620,421686,Auberge Shalom,Auberge Shalom,014005265,140052650,,,76725.0,3600.0,insertion_deletion,100.0
314088,400061,Friends of Simon Wiesenthal,Friends of Simon Wiesenthal,890666791,890666781,,ON,68310.0,11800.0,substitution,100.0
334341,393353,CNIB,CNIB,119218459,119217459,PE,SK,79090.0,155.0,substitution,100.0
307820,418543,PRIMATE WORLD RELIEF AND DEVELOPMENT FUND,PRIVATE WORLD RELLIEF AND DEVELOPMENT FUND,855434640,755434640,ON,ON,78801.0,320.0,substitution,96.0
321285,334341,CNIB,CNIB,119213459,119218459,,PE,0.0,79090.0,substitution,100.0
340978,415673,Anglican Network in Canada,ANGLICAN NETWORK IN CANADA,086109198,861091982,ON,ON,61731.0,17160.0,insertion_deletion,100.0
328685,405145,United Church of Canada Mission and Service Fund,UNITED CHURCH OF CANADA MISSION & SERVICE,108202435,108402435,ON,ON,59936.0,18750.0,substitution,93.5
140060,150017,TOPSOIL - Innovative Urban Agriculture Inc.,TOPSOIL - Innovative Urban Agriculture INC,702102691,792102691,BC,BC,25600.0,51100.0,substitution,100.0
45337,337458,Saint John Church of Christ,St. John Church of Christ,833514466,833514465,NB,NB,73800.0,2400.0,substitution,93.3
319350,340319,MAOZ-ISRAEL,MAOZ ISRAEL,011883203,118832033,,MB,36240.0,39832.0,insertion_deletion,100.0
398344,402029,The Great Commission Foundation,The Great Commission Foundation,085992843,859928430,AB,AB,72500.0,3550.0,insertion_deletion,100.0
356412,363664,Canadian Food for the Hungary,FOOD FOR THE HUNGRY CANADA,132152593,132152393,BC,BC,50.0,75795.0,substitution,93.6
331848,382154,Wycliffe Bible Translators,WYCLIFFE BIBLE TRANSLATORS,008223371,068223371,AB,AB,72041.0,3800.0,substitution,100.0
365591,392795,The Presbyterian Church in Canada,Ther Presbyterian Church in Canada,107856610,107856611,ON,ON,30439.0,44648.0,substitution,92.1
314802,324664,SALVATION ARMY,Salvation Army,107951818,107951118,MB,ON,72087.0,2949.0,substitution,100.0
350946,362454,The Shepherd's Trust,The Shepherd's Trust,089416498,894164989,ON,ON,66836.0,7991.0,insertion_deletion,100.0
338378,376783,Wycliffe Bible Translators,Wycliffe Bible Translators,188223371,118223371,AB,AB,60913.0,13902.0,substitution,100.0
318621,360396,"""Mission & Service Fund",Mission Service Dund,000102435,006102435,Toronto,ON,69246.0,5275.0,substitution,95.0
314760,413574,PRESBYTERIAN CHURCH IN CANADA,THE PRESBYTERIAN CHURCH IN CANADA,108856619,104856619,ON,ON,20371.0,54065.0,substitution,100.0
312446,394780,United Church of Canada - Mission & Service,UNITED CHURCH OF CANADA (MISSION AND SERVICE FUND),108102425,108102415,ON,ON,54933.0,19224.0,substitution,93.5
266613,282622,Hays Genetics International Ltd.,HAYS GENETICS INTERNATIONAL LIMITED,885457852,886457852,ON,ON,64125.0,10000.0,substitution,100.0
314802,363715,SALVATION ARMY,SALVATION ARMY,107951818,107951418,MB,MB,72087.0,2000.0,substitution,100.0
55683,356823,BURNTWOOD BAPTIST CHURCH,Bruntwood Baptist Church,864680384,864680684,MB,MB,70827.0,3200.0,substitution,95.8
330669,386125,The Salvation Army,Salvation Army,107951616,810795161,ON,,73448.0,250.0,insertion_deletion,100.0
330669,416645,The Salvation Army,Salvation Army,107951616,107951516,ON,BC,73448.0,101.0,substitution,100.0
331848,361836,Wycliffe Bible Translators,WYCLIFFE BIBLE TRANSLATORS,008223371,408223371,AB,AB,72041.0,1200.0,substitution,100.0
315785,327842,ST CLAIR CATHOLIC SCHOOL BOARD,St Claire Catholic School Board,892916969,892816969,ON,ON,7937.0,64817.0,substitution,98.4
119067,189419,ENSIGN PACIFIC CHRYSLER DODGE JEEP RAM,ENSIGN PACIFIC CHRYSLER DODGE JEEP RAM,864653480,864643480,BC,BC,62500.0,10000.0,substitution,100.0
118282,219969,Town of Hanley,Town of Hanley,130088192,130388192,SK,SK,43587.0,28148.0,substitution,100.0
115114,189532,PAUL COFFEY KIA,PAUL COFFEY KIA,851809919,851509919,ON,ON,5000.0,66250.0,substitution,100.0
315770,337503,Presbyterian Church in Canada,Presbyterian Church in Canada,010756619,010786619,ON,ON,34513.0,36549.0,substitution,100.0
324298,341625,University of Toronto- TYP,UNIVERSITY OF TORONTO,108162300,108162360,,,70000.0,1000.0,substitution,90.0
360223,365324,United Church of Canada Mission Service,United Church of Canada Mission & Service,010810245,108102456,ON,ON,47411.0,23315.0,insertion_deletion,100.0
335250,379768,Lutheran Church Canada - ABC District,Lutheran Church Canada ABC District,010764966,107649661,AB,AB,50600.0,19837.0,insertion_deletion,100.0
141880,241277,Festival du Doré Baie James,Festival du doré Baie-James,876926729,876926726,QC,QC,52938.0,17314.0,substitution,100.0
310591,417904,Middle East Reformed Fellowship,MIDDLE EAST REFORMED FELLOWSHIP,850851085,890851085,ON,ON,69477.0,378.0,substitution,100.0
308288,393412,Teen Challenge North,Teen Challenge North,118066663,718066663,ON,ON,64497.0,5000.0,substitution,100.0
51652,382134,CREATIVE CITY NETWORK OF CANADA - RESEAU DES VILLES CREATIVES DU CANADA,CREATIVE CITY NETWORK OF CANADA - RESEAU DES VILLES CREATIVE,856079330,856079333,ON,BC,68415.0,956.0,substitution,93.2
355524,367013,Mission and Service Fund of The United Church of Canada,MISSION & SERVICE OF THE UNITED CHURCH OF CANADA,108105435,108108435,ON,ON,59528.0,9600.0,substitution,93.5
316158,386992,Shelter Box Canada,SHELTER BOX CANADA,084628320,846283205,ON,ON,67012.0,2000.0,insertion_deletion,100.0
306865,370823,ONE HOPE MINISTRIES OF CANADA,ONE HOPE MINISTRIES OF CANADA,107763573,107765573,MB,MB,55924.0,12970.0,substitution,100.0
85090,379569,SPIRITUAL GROWTH MINISTRY,SPRITUAL GROWTH MINISTRIES,724480926,724490926,ON,ON,56756.0,12000.0,substitution,90.2
320986,367013,The United Church of Canada Mission & Services,MISSION & SERVICE OF THE UNITED CHURCH OF CANADA,108107435,108108435,ON,ON,58715.0,9600.0,substitution,98.6
307263,351980,Développement et paix,Développement et Paix,118829901,111882990,,QC,63025.0,5170.0,insertion_deletion,100.0
307524,370274,Sudan Interior Mission,Sudan Interior Mission,029947537,299475370,ON,ON,67592.0,500.0,insertion_deletion,100.0
316158,361101,Shelter Box Canada,Shelter Box of Canada,084628320,846283203,ON,ON,67012.0,1000.0,insertion_deletion,100.0
353204,409634,Didsbury Municipal Library,Didsbury Municipal Library,336730120,033673012,AB,,46639.0,20990.0,insertion_deletion,100.0
312966,403414,Elgin Street Mission,Elgin Street Mission,523944673,023944673,ON,ON,67128.0,110.0,substitution,100.0
315564,323831,TORONTO LAKEWOOD,TORONTO LAKEWOOD,888606043,888608043,,,60220.0,7000.0,substitution,100.0
207220,374312,PLEA Community Services Society of BC,PLEA COMMUNITY SERVICES SOCIETY,107810407,107810417,BC,BC,63051.0,4000.0,substitution,93.9
79307,318328,LE FONS COMMUNAUTAIRE DE TROIS-RIVIERES,Fonds communautaire de Trois-Rivières,897992541,089799254,QC,,46900.0,20000.0,insertion_deletion,98.5
317529,340978,Anglican network in canada,Anglican Network in Canada,861091984,086109198,ON,ON,5000.0,61731.0,insertion_deletion,100.0
340857,385931,HOPE ACADEMY,Hope Academy,831722118,831725118,ON,ON,61544.0,5075.0,substitution,100.0
339830,360830,BC Children's Hospital,BC CHILDRENS HOSPITAL FOUNDATION,118852453,118852443,BC,,50000.0,16275.0,substitution,93.0
326044,330243,The Great Commission Foundation,The Great Commission Foundation,889928483,869928483,AB,AB,50000.0,16200.0,substitution,100.0
308513,376712,Baptist Convention of Ontario & Quebec,Baptist Convention of Ontario & Quebec,011899071,011879071,ON,ON,63995.0,2000.0,substitution,100.0
323915,388079,MCGILL,McGILL,119148981,119138981,,,53700.0,12000.0,substitution,100.0
316848,320217,Salvation Army,The Salvation Army,017951618,007951618,ON,ON,38928.0,26761.0,substitution,100.0
323312,407743,FEBCAST,FEBCAST,061287931,061187931,AB,AB,52090.0,13350.0,substitution,100.0
344442,358492,SIM,SIM,129947530,129947538,ON,,50101.0,15304.0,substitution,100.0
323861,378576,POINTS NORTH BAPTIST MISSIONS,POINTS NORTH BAPTIST MISSIONS,892264999,892264949,ON,ON,62679.0,2600.0,substitution,100.0
316783,324003,Salvation Army,SALVATION ARMY,191951618,197951618,ON,BC,245.0,64129.0,substitution,100.0
313167,346060,VANCOUVER FOOD BANK,VANCOUVER FOOD BANK,107449789,107449784,BC,BC,63391.0,200.0,substitution,100.0
362718,364287,United Way Kingston,"""UNITED WAY OF KINGSTON",125977827,125978827,ON,N,63000.0,0.0,substitution,100.0
318003,388905,VISION MINISTRIES,VISION MINISTRIES INC.,140774515,140774519,ON,ON,61006.0,1956.0,substitution,100.0
312646,419873,Canadian Cancer Society,CANADIAN CANCER SOCIETY,118829800,118829806,BC,ON,58423.0,4500.0,substitution,100.0
313200,352426,Greenhill Lake Camp,Greenhill Lake Camp,108151795,010815179,NB,NB,59339.0,3338.0,insertion_deletion,100.0
403720,408126,Second Harvest,SECOND HARVEST,133865470,013386547,ON,ON,22500.0,40000.0,insertion_deletion,100.0
315575,370050,Church of God in Eastern Canada,Church of God Eastern Canada,011280535,019280535,ON,ON,53123.0,9272.0,substitution,94.3
394107,399345,Safe Families,SAFE FAMILIES,800841842,840841842,ON,ON,26399.0,35000.0,substitution,100.0
327379,392867,THE STOP,THE STOP,119182763,119122763,ON,ON,60000.0,1050.0,substitution,100.0
338378,367012,Wycliffe Bible Translators,Wycliffe Bible Translators,188223371,188223377,AB,AB,60913.0,80.0,substitution,100.0
312947,324664,THE SALVATION ARMY,Salvation Army,107951018,107951118,NS,ON,57892.0,2949.0,substitution,100.0
33947,422248,PHOENIX HOUSE FOR YOUTH INC.,Phoenix House (Youth),135866481,435866481,ON,NS,54782.0,6000.0,substitution,90.5
341889,381933,VGH UBC,VGH UBC,132183063,132193063,,,25000.0,35000.0,substitution,100.0
371449,414816,Second Harvest,Second Harvest,133875477,133885477,ON,ON,30000.0,30000.0,substitution,100.0
312947,363715,THE SALVATION ARMY,SALVATION ARMY,107951018,107951418,NS,MB,57892.0,2000.0,substitution,100.0
341943,405028,Calgary Women's Emergency Shelter,CALGARY WOMEN'S EMERGENCY SHELTER,129833443,129863443,,AB,39593.0,20000.0,substitution,100.0
312646,338862,Canadian Cancer Society,CANADIAN CANCER SOCIETY (NS),118829800,118829809,BC,NS,58423.0,768.0,substitution,90.9
312646,416419,Canadian Cancer Society,CANADIAN CANCER SOCIETY,118829800,118829804,BC,SK,58423.0,650.0,substitution,100.0
312646,376516,Canadian Cancer Society,CANADIAN CANCER SOCIETY,118829800,118829805,BC,ON,58423.0,500.0,substitution,100.0
312446,394413,United Church of Canada - Mission & Service,United Church of Canada Mission and Service Fund,108102425,101102425,ON,ON,54933.0,3967.0,substitution,93.5
312646,400644,Canadian Cancer Society,CANADIAN CANCER SOCIETY,118829800,118829801,BC,ON,58423.0,100.0,substitution,100.0
312646,351636,Canadian Cancer Society,Canadian Cancer Society,118829800,118829808,BC,ON,58423.0,75.0,substitution,100.0
333675,409830,4-H ONTARIO COUNCIL,H-4 Ontario Council,035887227,035887727,ON,ON,47215.0,10905.0,substitution,100.0
320711,321257,Indwell,InDwell,131295195,131295196,,ON,56266.0,1327.0,substitution,100.0
349971,380999,National Spiritual Assembly of the Baha'is of Canada,National Spiritual Assembly of the Bahais of Canada,119051940,119051949,ON,ON,14650.0,42213.0,substitution,94.0
317074,317351,SEND INTERNATIONAL,SEND INTERNATIONAL,119145063,119145065,ON,ON,18191.0,38320.0,substitution,100.0
10301,327067,BIRTHRIGHT OF ORANGEVILLE,Orangeville Birthright,118810423,118910423,ON,ON,53927.0,2500.0,substitution,100.0
309511,364244,Chalice,Chalice,117591012,187591012,NS,NS,55471.0,888.0,substitution,100.0
318556,404293,JOHNSON FAMILY MINISTRIES,Johnson Family Ministries,867291296,867291196,AB,AB,55325.0,1000.0,substitution,100.0
100169,414087,Municipalité paroisse St-Marc-de-Figuery,Municipalité de la Paroisse de Saint-Marc-de-Figuery,129584074,129584078,QC,QC,54845.0,1413.0,substitution,96.1
309291,360223,"""Mission & Service Fund United Church of Canada""",United Church of Canada Mission Service,108102450,010810245,ON,ON,8562.0,47411.0,insertion_deletion,93.5
314668,359620,UNITED CHURCH OF CANADA (MISSION & SERVICE FUND),United Church of Canada Mission and Service Fund,108102411,108102431,ON,ON,9964.0,45608.0,substitution,100.0
53073,306803,SAMUHA OVERSEAS DEVELOPMENT ASSOCIATION,Sumuha Overseas Development Association,859634842,859634542,BC,BC,51191.0,4151.0,substitution,96.3
397219,422831,Toronto General and Western Hospital Foundation,TORONTO GENERAL & WESTERN HOSPITAL,126864068,122864068,,ON,5000.0,50000.0,substitution,100.0
151139,423784,Urban Forest Associates Inc.,Urban Forest Associates Inc.,867100182,897100182,ON,ON,52437.0,2500.0,substitution,100.0
7882,309012,SAINT VERONICA'S PARISH,ST. VERONICA'S PARISH,108044876,108014876,QC,QC,42613.0,12000.0,substitution,93.0
41831,331787,Assemblée chrétienne du réveil des nations / Christian assembly for revival of the nations,ASSEMBLEE CHRETIENNE DU REVEIL DES NATIONS/CHRISTIAN ASSEMBL,818275026,818278026,QC,QC,44355.0,10000.0,substitution,100.0
314899,381452,Convention of Atlantic Baptist Churches,Convention of Atlantic Baptist Churches,119276288,011927628,NB,NB,28238.0,26043.0,insertion_deletion,100.0
76393,347065,ANNAPOLIS AREA FOOD BANK SOCIETY,Ananapolis Area Food Bank,893247965,893247905,NS,NS,53057.0,699.0,substitution,98.0
21386,421564,STAN FOWLER SANTA CLAUS FUND,Lions-Stan Fowler Santa Claus Fund,119166817,019166817,ON,ON,52691.0,100.0,substitution,90.3
21386,348678,STAN FOWLER SANTA CLAUS FUND,Lions-Stan Fowler Santa Claus Fund,119166817,191668170,ON,ON,52691.0,100.0,insertion_deletion,90.3
306929,337207,Christian Children's Fund,Christian Children Fund,106918542,010691854,ON,ON,47292.0,4872.0,insertion_deletion,95.8
34147,259528,CENTRE DE BENEVOLAT MIEUX ETRE VILLE DE LAC BROME,Centre de bénévolat mieux être ville de Lac Brome/Town of Brome Lake Wellness Volunteer Centre,136344355,136344335,QC,QC,20745.0,31116.0,substitution,100.0
318455,378435,Canadian Red Cross,CANADIAN RED CROSS,119218814,119218714,SK,ON,41106.0,10000.0,substitution,100.0
306391,375025,British Columbia conference of Mennonite Brethren Churches,British Columbia Conference of Mennonite Brethren Churches,132154676,132154672,BC,BC,50000.0,1000.0,substitution,100.0
309429,377621,United Church of Canada Mission & Service Fund,United Church of Canada Mission & Service Fund,108782435,108182435,ON,ON,994.0,49893.0,substitution,100.0
308849,354957,Benedict Labre House,BENEDICT LABRE HOUSE,118803267,118803260,,,30800.0,20000.0,substitution,100.0
317824,350855,Apostolic Church of Pentecost,Apostolic Church of Pentacost,107618661,010761866,AB,AB,21000.0,29490.0,insertion_deletion,96.2
335399,353837,ONE HOPE CANDA,One Hope Canada,107764572,107764576,QC,MB,39192.0,11292.0,substitution,96.6
312564,314317,Primates World Relief and Development Fund,THE PRIMATES WORLD RELIEF & DEVELOPMENT,866431640,866436640,ON,ON,9245.0,41189.0,substitution,93.0
407041,422200,BAYCREST FOUNDATION,THE BAYCREST FOUNDATION,113215242,118215242,,,50000.0,180.0,substitution,100.0
359439,397105,WATCHTOWER BIBLE & TRACT SOCIETY OF CANADA,Watchtower Bible and Tract Society of Canada,119288911,119288981,ON,ON,4765.0,45173.0,substitution,100.0
102936,353903,Royal Canadian Legion Branch #198,ROYAL CANADIAN LEGION BRANCH 201,106806268,106806264,BC,BC,48000.0,545.0,substitution,93.8
327482,354501,PARTNESRS INTERNATIONAL,PARTNERS INTERNATIONAL,118556962,118056962,ON,ON,9168.0,39115.0,substitution,97.8
306477,378252,COAST TO COAST AGAINST CANCER,Coast to Coast Against Cancer Foundation,082825234,828252348,,ON,17956.0,30000.0,insertion_deletion,100.0
306929,336574,Christian Children's Fund,CHRISTIAN CHILDRENS FUND,106918542,110691854,ON,ON,47292.0,468.0,insertion_deletion,93.9
316477,355775,SALVATION ARMY,SALVATION ARMY,107951615,107951611,ON,ON,17276.0,30250.0,substitution,100.0
338208,384603,Salvation Army,Salvation Army,107956181,010795618,ON,ON,47200.0,200.0,insertion_deletion,100.0
332462,400249,Edmonton Dream Centre,Edmonton Dream Centre,899621032,899321032,AB,AB,40890.0,6000.0,substitution,100.0
346107,420935,Fellowship Atlantic,Fellowship Atlantic,135939292,135939092,NS,NS,45360.0,1200.0,substitution,100.0
307485,396305,LAMP,Lamp,119004310,119009310,AB,AB,46080.0,180.0,substitution,100.0
320437,364213,Mennonite Central Committee,MENNONITE CENTRAL COMMITTEE,107690085,107690685,MB,MB,12913.0,33300.0,substitution,100.0
328713,372958,Northern Sask Hospital Chaplaincy,NORTHERN SASK HOSPITAL CHAPLANCY,361416303,301416303,SK,SK,18311.0,27724.0,substitution,98.5
306531,355092,Terry Fox Foundation,TERRY FOX FOUNDATION,108099978,108099970,ON,SK,45770.0,100.0,substitution,100.0
315770,344807,Presbyterian Church in Canada,Presbyterian Church in Canada,010756619,107566190,ON,ON,34513.0,11307.0,insertion_deletion,100.0
