source_id,jurisdiction,discovery_source,legal_name,trade_names,address,postal,city,legal_form,charity_status,matched_bn,matched_cra_name,charity_match_score,charity_runner_up_score,charity_match_method,social_status,social_signal,social_match_score,federal_grant_status,matched_grant_entity_id,matched_grant_entity_name,federal_grant_match_score,federal_grant_runner_up_score,federal_grants_received,federal_dollars_received,review_flag,discovery_snapshot_date,cra_snapshot_date,grants_snapshot_date
1143214816,QC,req,"LEGION ROYALE CANADIENNE SUCC. 4, VERDUN",,290 rue Argyle,H4H1T8,Montréal,APE,non_charity_nonprofit,,,55.73770491803278,,,,,,needs_review,141707,Légion royale canadienne Succ34 P.E.I.,86.56716417910448,85.29411764705883,9,1017803.0,mid_band_score,,,
1143183003,QC,req,ASSOCIATION DES CHASSEURS ET PÊCHEURS DE MONTRÉAL SAINTE-MARIE INC.,ACPMSM,2349 rue de Rouen,H2K1L8,Montréal,APE,non_charity_nonprofit,,,42.553191489361694,,,,,,needs_review,163623,Association des chasseurs et pêcheurs de la région de Matane Inc.,79.36507936507937,61.53846153846154,2,5459.0,mid_band_score,,,
1143183458,QC,req,CLUB DES TROIS LACS,,22 ch. de la Nyctale,G3C1R2,Stoneham-et-Tewkesbury,APE,non_charity_nonprofit,,,40.0,,,,,,needs_review,213852,Club Quad des Trois Lacs ,80.0,66.66666666666667,1,75000.0,mid_band_score,,,
1143194935,QC,req,TRANSPORTEURS EN VRAC DE LA RÉGION 04 INC.,,120-7175 RUE Marion,G9A5Z9,Trois-Rivières,APE,non_charity_nonprofit,,,29.885057471264364,,,,,,needs_review,237377,Les Transporteurs en vrac Région 03 inc.,96.42857142857143,58.82352941176471,5,77811.0,grant_entity_claimed_by_multiple_orgs,,,
1143195221,QC,req,ASSOCIATION ALIFANA DE MONTRÉAL,,7130 rue des Géraniums,J7M1H6,Terrebonne,APE,non_charity_nonprofit,,,38.095238095238095,,,,,,needs_review,,,,,,,no_blocking_key,,,
1143195247,QC,req,"COMITÉ DE LOISIRS MIRABEL, SAINT-BENOIT INC.",,3-9156 rue Sainte-Madeleine,J7N2P4,Mirabel,APE,non_charity_nonprofit,,,69.23076923076923,,,,,,needs_review,170424,Comité des Loisirs de Saint-Marcel Inc,76.0,75.47169811320755,4,35579.0,mid_band_score,,,
1143185529,QC,req,"LE CLUB DE L'AGE D'OR, LES BENJAMINS JOYEUX",Club FADOQ St-Benjamin,440 av. du Collège,G0M1N0,Saint-Benjamin,APE,non_charity_nonprofit,,,72.72727272727273,,,,,,needs_review,330792,Club FADOQ St-Damien,76.92307692307692,76.92307692307692,1,25000.0,mid_band_score,,,
1143185909,QC,req,CHAMBRE DE COMMERCE CANADA-POLOGNE INC.,,4685 av. Grosvenor,H3W2L9,Montréal,APE,non_charity_nonprofit,,,51.72413793103448,,,,,,needs_review,105002,Chambre de commerce Québec-Floride,83.33333333333334,82.6086956521739,1,8422.0,mid_band_score,,,
1143206432,QC,req,CORPORATION DES LOISIRS DE SAINTE-LUCE,,1 rue Langlois,G0K1P0,Sainte-Luce,APE,non_charity_nonprofit,,,73.33333333333334,,,,,,needs_review,161430,Corporation des loisirs de Sainte-Odile,87.17948717948718,73.6842105263158,2,7278.0,mid_band_score,,,
1144126589,QC,req,CLUB DE SKI ALPIN DU MONT-TREMBLANT,Club de ski Mont-Tremblant,1000 CH. Des voyageurs,J8E1T1,Mont-Tremblant,APE,non_charity_nonprofit,,,64.51612903225806,,,,,,needs_review,259387,Club de Soccer de Mont-Tremblant,82.05128205128204,76.19047619047619,1,2882.0,mid_band_score,,,
1144126720,QC,req,CLUB DE L'AGE D'OR DE STE-THÉRÈSE (JOLIETTE) INC.,CLUB FADOQ - STE-THERESE (JOLIETTE),375 rue Saint-Thomas,J6E3P9,Joliette,APE,non_charity_nonprofit,,,64.15094339622642,,,,,,needs_review,170509,Club Age d'Or Ste- Thérèse de Delson,76.92307692307692,74.57627118644068,1,2950.0,mid_band_score,,,
1144137016,QC,req,PAVILLON DE LA JOIE,,65 rue des Loisirs,J0H1Y0,Saint-Simon,APE,non_charity_nonprofit,,,34.78260869565217,,,,,,needs_review,357370,Pavillon St-Joseph,85.71428571428572,81.4814814814815,1,48016.0,mid_band_score,,,
1144137081,QC,req,CLUB DE PATINAGE ARTISTIQUE DE SAINT-LAURENT,,"2345, BOULEVARD THIMENS",H4R1T4,SAINT-LAURENT,APE,non_charity_nonprofit,,,51.162790697674424,,,,,,needs_review,149448,Club de patinage artistique d'Outremont,89.28571428571429,81.4814814814815,7,73384.0,mid_band_score,,,
1144147759,QC,req,LES SCOUTS DU DISTRICT DE QUÉBEC INC.,85e GROUPE SCOUT TRAIT-CARRÉ DE CHARLESBOURG; 10e groupe scout Montcalm; 74E GROUPE SCOUT PORTNEUF; BASE DE PLEIN-AIR DE BOURGLOUIS; 132E GROUPE SCOUT SAINT-ÉMILE; BASE DE PLEIN-AIR DE LA POINTE D'ARGENTENAY I.O.; LA GRIFFE DE L'AVENTURE; Jamboree Nathoo; Scouts Horizon Boréal; 108E GROUPE SCOUT GUILLAUME-MATHIEU; Camping de la Pointe - Île d'Orléans,011-14 RUE Soumande,G1L3Z9,Québec,APE,non_charity_nonprofit,,,53.65853658536586,,,,,,needs_review,229917,Les Scouts du District de l'Érable inc.,81.08108108108108,62.857142857142854,1,80000.0,mid_band_score,,,
1144158160,QC,req,SHAOLIN KENPO KUNG FU.,,53 av. Principale,J9X4P1,Rouyn-Noranda,APE,non_charity_nonprofit,,,45.833333333333336,,,,,,needs_review,,,,,,,no_blocking_key,,,
1144127082,QC,req,HABITATIONS LAROUCHE INC.,,206 rue Racine E,G7H1R9,Saguenay,APE,non_charity_nonprofit,,,36.36363636363637,,,,,,needs_review,286764,HABITATION COMMUNAUTAIRE LACHINE,84.21052631578947,80.0,1,25000.0,mid_band_score,,,
1144138790,QC,req,"CLUB DE L'ÂGE D'OR DE ST-PIE, COMTE DE BAGOT",FADOQ ST-PIE; FADOQ CLUB AGE D'OR SAINT-PIE,301 rue Notre-Dame,J0H1W0,Saint-Pie,APE,non_charity_nonprofit,,,60.0,,,,,,needs_review,321792,Club de l'âge d'or de St-Pie,76.92307692307692,76.92307692307692,1,24625.0,mid_band_score,,,
1144159267,QC,req,LE COMITÉ DES BÉNÉVOLES DE LANDRIENNE,,150 6e-et-7e Rang E,J0Y1V0,Landrienne,APE,non_charity_nonprofit,,,57.14285714285714,,,,,,needs_review,141217,Comité des Bénévoles de Côté Jardins,75.0,68.75,6,30205.0,mid_band_score,,,
1144128841,QC,req,FONDATION LOUIS-PHILIPPE JANVIER,LA TROUPE MUSICO-PHONIE,128 rue Lasnier,J0H1B0,La Présentation,APE,non_charity_nonprofit,,,33.89830508474576,,,,,,needs_review,164613,Louis-Philippe Lepage Inc.,79.06976744186046,71.11111111111111,4,9231.0,mid_band_score,,,
1144139467,QC,req,ASSOCIATION DES LOCATAIRES DES HABITATIONS D'AUTEUIL,,307-255 boul. Henri-Bourassa E,H3L3R7,Montréal,APE,non_charity_nonprofit,,,64.15094339622642,,,,,,needs_review,295521,Association des locataires de l'habitation Goyer,80.70175438596492,77.96610169491525,1,16320.0,mid_band_score,,,
1144149953,QC,req,LES TRANSPORTEURS EN VRAC DE STE-FOY INC.,LES TRANSPORTEURS EN VRAC DE STE-FOY INC.,208-1875 rue Notre-Dame,G2E4K1,L'Ancienne-Lorette,APE,non_charity_nonprofit,,,42.85714285714286,,,,,,needs_review,237377,Les Transporteurs en vrac Région 03 inc.,77.77777777777779,63.829787234042556,5,77811.0,mid_band_score,,,
1144130276,QC,req,L'ASSOCIATION PHILANTHROPIQUE DE KALAVRITA (SAINTE-LAVRA) INC.,,8116 rue Durocher,H3N2A9,Montréal,APE,non_charity_nonprofit,,,47.5,,,,,,needs_review,,,,,,,no_blocking_key,,,
1144150688,QC,req,TERRASSES MARIA INC.,,"58 -445,rue des Bouvreuils",G0C1Y0,Canada,APE,non_charity_nonprofit,,,48.484848484848484,,,,,,needs_review,257038,TERRASSES APEX INC.,75.86206896551724,62.5,3,13939.0,mid_band_score,,,
1144151306,QC,req,CLUB DE PATINAGE ARTISTIQUE L'OISEAU BLEU DE MASCOUCHE INC.,Patinage Mascouche,840B rue Brien,J7K2X3,Mascouche,APE,non_charity_nonprofit,,,73.6842105263158,,,,,,needs_review,265681,Club de patinage artistique Baie-Comeau,77.77777777777779,73.52941176470588,1,10240.0,mid_band_score,,,
1144152536,QC,req,Loisirs Chomedey,Loisirs St-Maxime,3781 boul. Lévesque O,H7V1G5,Laval,APE,non_charity_nonprofit,,,41.379310344827594,,,,,,needs_review,330931,Les Loisirs de la Petite-Patrie,78.57142857142857,78.57142857142857,1,25791.0,mid_band_score,,,
1142247510,QC,req,CENTRE DE CULTURE DE LA VENETIE LTÉE,,"7995, BLAISE-PASCAL",H1E5G8,MONTRÉAL,APE,non_charity_nonprofit,,,36.66666666666667,,,,,,needs_review,113658,CENTRE CULTUREL VIETNAMIEN DU CANADA,76.47058823529412,68.75,10,173636.0,mid_band_score,,,
1142262360,QC,req,ASSOCIATION RÉCRÉATIVE ELM PARK INC.,,532 rue Montcalm,H9G1K3,Dollard-des-Ormeaux,APE,non_charity_nonprofit,,,42.307692307692314,,,,,,needs_review,131412,ASSOCIATION RÉCRÉATIVE MILTON-PARC,78.04878048780488,71.7948717948718,19,301374.0,mid_band_score,,,
1142262949,QC,req,CLUB DE L'AGE D'OR DE ST-MAXIME INC.,CLUB FADOQ ST-MAXIME,28 rue Bardier,J3P6R4,Sorel-Tracy,APE,non_charity_nonprofit,,,50.0,,,,,,needs_review,330794,CLUB DE l'ÂGE D'OR DE ST-MOÏSE,80.0,76.92307692307692,1,25000.0,mid_band_score,,,
1142277897,QC,req,L'ASSOCIATION DE BASEBALL AMATEUR JARRY INC.,,7920 boul. Saint-Laurent,H2R2Y2,Montréal,APE,non_charity_nonprofit,,,48.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142278275,QC,req,DÉRÉCAMELS INC.,,320 rue Saint-Zéphirin,G9X1X2,La Tuque,APE,non_charity_nonprofit,,,40.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142249680,QC,req,ASSOCIATION DU DOMAINE DU LAC BELISLE INC.,,40 rue des Sapins,G0X3J0,Notre-Dame-du-Mont-Carmel,APE,non_charity_nonprofit,,,38.70967741935484,,,,,,needs_review,296758,Domaine du Lac Cristal Inc.,78.94736842105263,76.19047619047619,2,4374.0,mid_band_score,,,
1142250308,QC,req,SOCIÉTÉ DE SAINT-VINCENT-DE-PAUL CONSEIL PROVINCIAL DU QUÉBEC,Conférence Saint-Antoine (F); Conférence Saint-Marc (F); Conférence Anse-Saint-Jean (F); Conférence Saint-Félix-d'Otis (F); Conférence Saint-Joseph (F); Conférence Sainte-Thérèse (F); Conférence Saint-Dominique (F); Conférence Ferland-et-Boileau (F); Conférence Sainte-Lucie (F); Conférence Saint-François-Xavier (F); Conseil Central Chicoutmi (F); Conférence Rivière-Éternité (F); Conférence Le Sacré-Coeur (F); Conférence Saint-Alexis (F); Conférence Saint-Jean-Eudes (F); Conseil Particulier de La Baie Bas Saguenay (F); Conférence Saint-Paul (F); Conférence Saint-François-d'Assise (F); Conférence Saint-Alphonse (F); Conférence Notre-Dame-du-Très-Saint-Sacrement (F); Conférence Le Saint-Nom-de-Jésus (F); Conférence Notre-Dame-du-Rosaire (F); Conseil Particulier Saint-Cyrille (F),6375 rue de Dijon,H1G2L9,Montréal,APE,non_charity_nonprofit,,,59.45945945945945,,,,,,needs_review,254152,La Société de Saint-Vincent de Paul (Conseil particulier),76.19047619047619,68.18181818181819,1,126331.0,mid_band_score,,,
1142266031,QC,req,L'ASSOCIATION DU BASEBALL ET DE LA BALLE MOLLE MINEUR DE SAINT-JÉRÔME,Restaurant L'arrêt-balle; BAR L'ARRÊT BALLE; KIOSQUE DE RESTAURATION RESTO-BASEBALL,103-10 rue Saint-Joseph,J7Z7G7,Saint-Jérôme,APE,non_charity_nonprofit,,,51.85185185185186,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142280289,QC,req,"RSDO REGROUPEMENT DES SÉPARÉES, SÉPARÉS ET DIVORCÉES, DIVORCÉS DE L'OUEST",,15-9535 boul. Gouin O,H8Y1R2,Montréal,APE,non_charity_nonprofit,,,42.553191489361694,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142281121,QC,req,ASSOCIATION DES RÉSIDENTS DE DOMAINE VAL DES PINS INC.,,204 rue des Lilas,G3L2H4,Saint-Raymond,APE,non_charity_nonprofit,,,45.833333333333336,,,,,,needs_review,170508,Association des résidents du Domaine des Forges 1,76.0,65.21739130434783,1,5000.0,mid_band_score,,,
1142267831,QC,req,ASSOCIATION DE SOCCER MINEUR DE MARIEVILLE,MISTRAL ASM DE MARIEVILLE,501 RUE Bernard,J3M0A8,Marieville,APE,non_charity_nonprofit,,,63.41463414634146,,,,,,needs_review,164587,Association de soccer Mineur de St-Ambroise,78.26086956521739,74.4186046511628,5,20401.0,mid_band_score,,,
1142268581,QC,req,L'ASSOCIATION WINFIELD INC.,,140 rue De Bernières,G1R2L7,Québec,APE,non_charity_nonprofit,,,47.05882352941176,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142282202,QC,req,ASSOCIATION DE RINGUETTE DE LÉVIS,Association de ringuette de Lévis,722 rue Félix-Leclerc,G6C0A2,Lévis,APE,non_charity_nonprofit,,,34.14634146341463,,,,,,needs_review,180750,"Ringuette, Louise",83.87096774193549,52.94117647058824,1,6265.0,mid_band_score,,,
1142253070,QC,req,Espace allié,,120 11e Avenue N,J1E2T8,Sherbrooke,APE,non_charity_nonprofit,,,56.00000000000001,,,,,,needs_review,320427,Espace Abeille Inc.,84.61538461538461,74.07407407407408,1,25500.0,mid_band_score,,,
1142283317,QC,req,TRANSPORT DILIGENCE INC.,,168 rue Dunkin,J2B5V1,Drummondville,APE,non_charity_nonprofit,,,43.90243902439024,,,,,,needs_review,200992,Transport des Plaines,77.77777777777779,73.6842105263158,1,15000.0,mid_band_score,,,
1142283416,QC,req,CLUB FADOQ - LES AÎNÉS N.D.L.,,1365 av. de la Rivière-Jaune,G2N1R8,Québec,APE,non_charity_nonprofit,,,27.27272727272727,,,,,,needs_review,330792,Club FADOQ St-Damien,78.26086956521739,78.26086956521739,1,25000.0,mid_band_score,,,
1142239574,QC,req,PRODUCTIONS CAS PUBLIC,,1107-5333 av. Casgrain,H2T1X3,Montréal,APE,non_charity_nonprofit,,,29.166666666666664,,,,,,needs_review,354015,Productions de la Puce Jazz inc.,79.06976744186046,70.83333333333333,1,11400.0,mid_band_score,,,
1142253252,QC,req,CLUB DE MOTO-NEIGE DE LABELLE INC.,,6255 boul. du Curé-Labelle C.P.637,J0T1H0,Labelle,APE,non_charity_nonprofit,,,58.82352941176471,,,,,,needs_review,203834,Club de motos-neige des Érables inc.,81.08108108108108,78.78787878787878,1,161220.0,mid_band_score,,,
1142283762,QC,req,LA SOCIETE HISTORIQUE DE RICHMOND,La Société Historique de Richmond,1161 RTE 243 S,J0B2B0,Melbourne,APE,non_charity_nonprofit,,,71.11111111111111,,,,,,needs_review,186263,SOCIÉTÉ HISTORIQUE DU MARIGOT INC.,75.67567567567568,73.6842105263158,1,35000.0,mid_band_score,,,
1142283820,QC,req,ASSOCIATION DE CHASSE ET PÊCHE DE ST-FERDINAND INC.,,30 rue Saint-Médard,J0A1M0,Warwick,APE,non_charity_nonprofit,,,39.13043478260869,,,,,,needs_review,295074,Association de chasse et pêche Frémont Inc.,76.19047619047619,74.4186046511628,1,0.0,mid_band_score,,,
1142426635,QC,req,CERCLE FERROVIAIRE SOREL- RICHELIEU & ST-LAURENT INC.,,105 rue du Prince,J3P4J9,Sorel-Tracy,APE,non_charity_nonprofit,,,50.66666666666666,,,,,,needs_review,340482,Cercle de fermière de Saint-Jean-sur-Richelieu,76.31578947368422,65.71428571428571,1,12646.0,mid_band_score,,,
1142393249,QC,req,CENTRE SPORTIF REGIONAL LOUIS CYR INC.,Aréna Régional Lareau,50 rue de l'Aqueduc,J0J1L0,Napierville,APE,non_charity_nonprofit,,,41.666666666666664,,,,,,needs_review,271253,Centre sportif régional des Copains,84.0,69.76744186046511,1,72536.0,mid_band_score,,,
1142406264,QC,req,LES LOISIRS DE L'OASIS FAMILIAL,,611 Route 169,G0W1E0,Sainte-Jeanne-d'Arc,APE,non_charity_nonprofit,,,30.76923076923077,,,,,,needs_review,257528,Les Loisirs de Camping Oasis,79.06976744186046,66.66666666666667,4,15057.0,mid_band_score,,,
1142416768,QC,req,VÉLO QUÉBEC ASSOCIATION,"PROGRAMME VÉLO EXPERT; VÉLO-VOYAGES; CLUB TRANSPORT; LA VÉLOROUTE VERTE; APPELLATION V COMMERCE VERT; MON ÉCOLE À PIED, À VÉLO !; VÉLO QUÉBEC ASSOCIATION; VILLES ET VILLAGES À VÉLO; TROUSSE VÉLO-CITÉ; ACCÈS VÉLO QUÉBEC; VÉLO-TAXI; TEST VÉLO CITÉ; PROJET VÉLO-CITÉ; MAISON DES CYCLISTES; CONFÉRENCE VÉLO MONDIALE; ECO-QUARTIER PLATEAU MONT-ROYAL; LA ROUTE VERTE; CAFÉ BICICLETTA; LA ROUTE VERTE AU QUÉBEC; RÉSEAU VÉLO MÉTROPOLITAIN",1251 rue Rachel E,H2J2J9,Montréal,APE,non_charity_nonprofit,,,30.76923076923077,,,,,,needs_review,247682,Vélo Québec,100.0,100.0,3,14912.0,grant_entity_claimed_by_multiple_orgs,,,
1142748418,QC,req,COMITÉ DES LOISIRS DE L'ASCENSION INC.,,64 rue des Îles,J0T1W0,L'Ascension,APE,non_charity_nonprofit,,,50.0,,,,,,needs_review,111172,COMITÉ DES LOISIRS L'ARTISHOWS,75.0,75.0,2,34300.0,mid_band_score,,,
1142763615,QC,req,FONDATION O MATIERE,,201-2383 ch. Sainte-Foy,G1V1T1,Québec,APE,non_charity_nonprofit,,,57.14285714285714,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142726547,QC,req,AQUEDUC DU DOMAINE BOISJOLY,,37 RUE DU SOLEIL,J5T3H4,LAVALTRIE,APE,non_charity_nonprofit,,,42.10526315789473,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142737908,QC,req,CENTRE DE SPIRITUALITÉ IGNATIENNE DE MONTRÉAL,VILLA ST-MARTIN; Centre de Spiritualité Ignatienne de Montréal,21269 boul. Gouin O,H9K1C1,Montréal,APE,non_charity_nonprofit,,,26.086956521739136,,,,,,needs_review,200075,Centre Communautaire Val-Martin,81.81818181818181,66.66666666666667,9,1752795.0,mid_band_score,,,
1142739029,QC,req,SOCIETE SAINT-JEAN-BAPTISTE DE MONTREAL,Service d'Entraide de la Société Saint-Jean-Baptiste de Montréal; Société Saint-Jean-Baptiste; Société Saint-Jean-Baptiste-Culturel,82 rue Sherbrooke O,H2X1X3,Montréal,APE,non_charity_nonprofit,,,48.275862068965516,,,,,,needs_review,164699,Société Saint-Jean-Baptiste-du-Centre du Québec inc.,100.0,100.0,3,16474.0,grant_entity_claimed_by_multiple_orgs,,,
1142727974,QC,req,L'ASSOCIATION CHASSE ET PECHE COLLIN INC.,ZEC COLLIN,8370 ch. Brassard,J0K3B0,Saint-Michel-des-Saints,APE,non_charity_nonprofit,,,46.666666666666664,,,,,,needs_review,,,,,,,no_blocking_key,,,
1142739540,QC,req,COMITE DE LOISIRS RIVIERE-BELL INC.,,"100, RUE DU PORTAGE",J0Y2M0,SENNETERRE,APE,non_charity_nonprofit,,,50.0,,,,,,needs_review,141073,Comité des loisirs de Grande-Rivière inc.,78.57142857142857,77.55102040816327,6,37990.0,mid_band_score,,,
1142765370,QC,req,Les producteurs de pommes de l'Est-du-Québec,,5185 rue Rideau,G2E5S2,Québec,APE,non_charity_nonprofit,,,44.44444444444444,,,,,,needs_review,267699,Les Producteurs de pommes de terre du Québec,78.26086956521739,70.0,2,950400.0,mid_band_score,,,
1142765487,QC,req,HABITATION POPULAIRE DU SAGUENAY LAC ST-JEAN,HABITATION DU PARC; HABITATION ROSARIO TREMBLAY; HABITATION PLACE DU FOYER PLACE,200-25 rue Néron,G7H8B7,Saguenay,APE,non_charity_nonprofit,,,66.66666666666667,,,,,,needs_review,121233,Les Habitations Saint-Pacôme,84.84848484848484,80.0,2,36600.0,mid_band_score,,,
1142879668,QC,req,SOCIÉTÉ D'HORTICULTURE DE QUÉBEC,,4630 av. Nicolas-Fouquet,G1P1G3,Québec,APE,non_charity_nonprofit,,,43.47826086956522,,,,,,needs_review,161694,Société d'horticulture de Granby,77.41935483870968,72.72727272727273,1,1846.0,mid_band_score,,,
1142869925,QC,req,CLUB FADOQ ST-JEAN-BAPTISTE-DE LA SALLE INC.,,901-475 AVE Ernest-Gagnon,G1S0E4,Québec,APE,non_charity_nonprofit,,,68.42105263157895,,,,,,needs_review,244025,Club FADOQ Saint-Jean-Baptiste,86.36363636363636,86.36363636363636,1,7404.0,mid_band_score,,,
1142904714,QC,req,ASSOCIATION GÉNÉRALE DES ÉTUDIANTS DE L'IAF,Association Étudiante Santé Biotechnologie de l'INRS,531 boul. des Prairies,H7V1B7,Laval,APE,non_charity_nonprofit,,,32.432432432432435,,,,,,needs_review,290618,Association générale des étudiants de l'UQTR,84.44444444444444,57.89473684210527,5,65550.0,mid_band_score,,,
1143187665,QC,req,FONDATION LOISIR QUÉBEC,,7665 boul. Lacordaire,H1S2A7,Montréal,APE,non_charity_nonprofit,,,40.0,,,,,,needs_review,314851,Loisir St-Lin/Laurentides Inc.,75.0,66.66666666666667,1,42898.0,mid_band_score,,,
1143198985,QC,req,LEGION ROYALE CANADIENNE FILIALE 79 RICHELIEU,coquelicot fonds; fonds du coquelicot,745 rue des Carrières,J3B2N7,Saint-Jean-sur-Richelieu,APE,non_charity_nonprofit,,,55.55555555555556,,,,,,needs_review,242184,"Legion Royale Canadienne, Filiale 173",83.9506172839506,83.9506172839506,2,26950.0,mid_band_score,,,
1143209071,QC,req,CLUB MARCEL CRETE INC.,LAC DES ÎLES,100 6e Rue,G9T4P5,Shawinigan,APE,non_charity_nonprofit,,,46.666666666666664,,,,,,needs_review,271353,Club du Lac des Baies inc.,82.35294117647058,70.58823529411764,1,100000.0,mid_band_score,,,
1143188945,QC,req,COMITE DES ACTIVITES COMMUNAUTAIRES DE ST-PIE X,,492 rue Saint-Pie-X,G0C2K0,Paspébiac,APE,non_charity_nonprofit,,,41.379310344827594,,,,,,needs_review,262968,Comité de vigilance des activités portuaires de Québec,75.0,64.61538461538461,1,4250.0,mid_band_score,,,
1143209790,QC,req,LE COMITÉ DES LOISIRS COLOC,COLOC,875 Grande Allée E,G1R5R8,Québec,APE,non_charity_nonprofit,,,53.65853658536586,,,,,,needs_review,266215,Comité des loisirs de Cloutier,83.72093023255813,80.0,2,6866.0,mid_band_score,,,
1143210137,QC,req,LA FAMILLE DU SACRE-COEUR DE JESUS,La Famille du Coeur de Jésus; Cœur de Jésus CJ; FSCJ; Famille cœur de Jésus FCJ; Famille Sacré-Cœur de Jésus FSCJ,611-2200 boul. Thimens,H4R0J7,Montréal,APE,non_charity_nonprofit,,,48.275862068965516,,,,,,needs_review,326766,Famille à Coeur inc.,81.25,66.66666666666667,1,165200.0,mid_band_score,,,
