source_id,jurisdiction,discovery_source,legal_name,trade_names,address,postal,city,legal_form,charity_status,matched_bn,matched_cra_name,charity_match_score,charity_runner_up_score,charity_match_method,social_status,social_signal,social_match_score,federal_grant_status,matched_grant_entity_id,matched_grant_entity_name,federal_grant_match_score,federal_grant_runner_up_score,federal_grants_received,federal_dollars_received,review_flag,discovery_snapshot_date,cra_snapshot_date,grants_snapshot_date
1144128015,QC,req,CENTRE D'AIDE ET DE LUTTE CONTRE LES AGRESSIONS À CARACTÈRE SEXUEL DE L'ESTRIE,AGRESSION ESTRIE - CALACS -,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1144149334,QC,req,REGROUPEMENT DES ASSISTÉES SOCIALES ET ASSISTÉS SOCIAUX DU TÉMISCOUATA,RASST,465B av. Principale,G5T1L6,Dégelis,APE,needs_review,888062445,REGROUPEMENT DES ASSISTEES SOCIALES ET ASSISTES SOCIAUX DU T,88.88888888888889,,fuzzy,,,,,,,,,,,mid_band_score,,,
1144129633,QC,req,RÉSEAU D'APPUI AUX FAMILLES MONOPARENTALES ET RECOMPOSÉES DE L'ESTRIE (RAME) INC.,,1050 rue des Jardins-Fleuris,J1E1J5,Sherbrooke,APE,needs_review,107886780,RESEAU D'APPUI FAMILLES MONOPARENTALES DE L'ESTRIE (RAME) INC.,88.88888888888889,34.09090909090909,fuzzy,,,,,,,,,,,mid_band_score,,,
1144139970,QC,req,Accueil pour Immigrants et Réfugiés du Sud-Ouest de Montréal Centre Prisme,A.I.R-S.O.M . Centre Prisme; CENTRE P.R.I.S.M.E.,110-414 av. Lafleur,H8R3H6,Montréal,APE,needs_review,136809100,Accueil pour Immigrants et Réfugiés du Sud-Ouest de MontréalCentre Prisme,85.4368932038835,43.333333333333336,fuzzy,,,,,,,,,,,mid_band_score,,,
1144150274,QC,req,TRANSPORT ADAPTÉ ET COLLECTIF DES LAURENTIDES,L'Inter des Laurentides; Transport Adapté des Laurentides,16 rue Saint-Paul E,J8C3R2,Sainte-Agathe-des-Monts,APE,needs_review,104903166,La société alzheimer des Laurentides,78.94736842105263,75.67567567567568,fuzzy,,,,,,,,,,,mid_band_score,,,
1144119477,QC,req,MAISON ST-ANDRÉ ABITIBI-OUEST,Boutique Économode,440 rue Principale,J9Z1Z9,La Sarre,APE,needs_review,100879923,CENTRE DE CROISSANCE D'ABITIBI-OUEST INC.,79.06976744186046,78.04878048780488,fuzzy,,,,,,,,,,,mid_band_score,,,
1144120210,QC,req,TELEVISION COMMUNAUTAIRE DE LA VALLEE DE LA MATAPEDIA INC.,TVC de La Matapédia,11-81 rue des Forges,G5J3A7,Amqui,APE,needs_review,136806171,MOISSON VALLEE MATAPEDIA,82.35294117647058,81.81818181818181,fuzzy,,,,,,,,,,,mid_band_score,,,
1144121580,QC,req,TABLE DE CONCERTATION JEUNESSE LAC ST-JEAN EST,,100 rue Saint-Joseph,G8B7A6,Alma,APE,needs_review,896444544,Centre Communautaire d'Aide à la Jeunesse Tandem Lac-St-Jean-Est,76.71232876712328,60.273972602739725,fuzzy,,,,,,,,,,,mid_band_score,,,
1144121606,QC,req,LE CLUB LE RENDEZ-VOUS DE CHÂTEAUGUAY INC.,,319 rue Brault,J6J4M9,Châteauguay,APE,needs_review,123558231,SOCIÉTÉ DU MUSÉE DU GRAND CHÂTEAUGUAY,78.26086956521739,71.42857142857143,fuzzy,,,,,,,,,,,mid_band_score,,,
1142233817,QC,req,"LA MAISON DALAUZE, CENTRE D'HÉBERGEMENT POUR FEMMES VIOLENTÉES AVEC OU SANS ENFANTS",,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142236588,QC,req,FONDATION CARREFOUR POUR ELLE INC.,,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142251918,QC,req,TOUR CYCLISTE DU SAGUENAY-LAC ST-JEAN INC.,Liberté à Vélo,75 boul. Saint-Luc,G8B6W7,Alma,APE,needs_review,885343020,Fondation DI TSA du Saguenay-Lac-Saint-Jean,76.36363636363637,64.86486486486487,fuzzy,,,,,,,,,,,mid_band_score,,,
1142252338,QC,req,GROUPE SCOUT DE VERCHÈRES (DISTRICT ST-JEAN) INC.,Groupe scout de Verchères; Scout Verchères; 61e Groupe scout de Verchères; GROUPE SCOUT DE VERCHÈRES (District Montérégie); 61e Verchères,579 RTE Marie-Victorin,J0L2R0,Verchères,APE,needs_review,118866219,Club St-Luc de Vercheres inc.,78.57142857142857,75.86206896551724,fuzzy,,,,,,,,,,,mid_band_score,,,
1142252379,QC,req,CLUB OPTIMISTE DE BUCKINGHAM INC.,,503 rue Nadon,J8L3T2,Gatineau,APE,needs_review,898712468,SOCIETE D'HISTOIRE DE BUCKINGHAM,76.92307692307692,70.0,fuzzy,,,,,,,,,,,mid_band_score,,,
1142282715,QC,req,LA SCIENCE DE LA SPIRITUALITÉ SKRM INC.,,9100 Way Van Horne,V6X1W3,Richmond (Colombie-Britannique),APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142268813,QC,req,CLUB DE HOCKEY JUNIOR DE PLESSISVILLE INC.,,1844 av. Saint-Louis,G6L2N5,Plessisville,APE,needs_review,121030068,LE CLUB DE L'AGE D'OR DE PLESSISVILLE,75.55555555555556,71.11111111111111,fuzzy,,,,,,,,,,,mid_band_score,,,
1142283119,QC,req,JUSTICE ALTERNATIVE DU KRTB INC.,Équijustice Rivière-du-Loup,"299, LAFONTAINE, BUREAU 301",G5R3A9,RIVIÈRE-DU-LOUP,APE,needs_review,898401484,Société historique de Rivière-du-Loup,76.59574468085107,71.42857142857143,fuzzy,,,,,,,,,,,mid_band_score,,,
1142393553,QC,req,Club de Taekwondo de Thetford Inc.,CLUB DE KARATÉ CORÉEN DE THETFORD MINES.; Club de Tae Kwon Do de Thetford; CLUB DE TAE KWON DO DE THETFORD MINES,117 rue Boily E,G6G1B5,Thetford Mines,APE,needs_review,136582590,Fonds de charité du Club Kiwanis de Thetford Mines Inc.,75.0,73.46938775510203,fuzzy,,,,,,,,,,,mid_band_score,,,
1142736934,QC,req,GROUPE SCOUT ST-FÉLICIEN (DISTRICT LAC SAINT-JEAN) INC.,,2025 boul. du Jardin,G8K2T2,Saint-Félicien,APE,needs_review,142425719,DISTRICT SCOUT DU LAC SAINT-JEAN,83.63636363636364,60.0,fuzzy,,,,,,,,,,,mid_band_score,,,
1142763474,QC,req,"TIM HORTON CHILDREN'S FOUNDATION, INC.",CAMPS FONDATION TIM HORTONS; QUYON CAMP,"264 GLEN MORRIS ROAD EAST, R.R. 2",N0E1N0,ST-GEORGE (ONTARIO),APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1143188424,QC,req,MISSIONS ESQU-OMI INC.,ESK-OMI MISSIONS INC.,3527 PEMBINA HIGHWAY SUITE 3,R3V1A5,WINNIPEG (MANITOBA),APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1143198639,QC,req,LE LUNCH CLUB DE BOUCHERVILLE INC.,,5-704 rue Jean-Deslauriers,J4B8P7,Boucherville,APE,needs_review,867315574,Centre de la Petite Enfance de Boucherville,80.0,68.29268292682926,fuzzy,,,,,,,,,,,mid_band_score,,,
1143198944,QC,req,LE GRAND ORCHESTRE DE CHATEAUGUAY,,15 boul. Maple,J6J3P7,Châteauguay,APE,needs_review,123558231,SOCIÉTÉ DU MUSÉE DU GRAND CHÂTEAUGUAY,80.0,73.91304347826086,fuzzy,,,,,,,,,,,mid_band_score,,,
1143199173,QC,req,ASSOCIATION DES CADRES DE LA TÉLÉ-UNIVERSITÉ,,455 rue du Parvis,G1K9H6,Québec,APE,needs_review,850543448,Télé-Université,81.08108108108108,,fuzzy,,,,,,,,,,,mid_band_score,,,
1143209170,QC,req,FONDATION MARIE-LOUISE CLARAC,,11273 av. de Mère-Anselme,H1H4Z2,Montréal,APE,needs_review,118892488,École Marie-Clarac,77.41935483870968,,fuzzy,,,,,,,,,,,mid_band_score,,,
1143178607,QC,req,Connexion Nature,Centre de la Nature du mont Saint-Hilaire; Connexion Nature,1157 ch. Rouillard,J3H0K3,Mont-Saint-Hilaire,APE,needs_review,879018224,Fondation les Muséales de Mont-Saint-Hilaire,75.0,62.5,fuzzy,,,,,,,,,,,mid_band_score,,,
1143189356,QC,req,"MAISON "" DE CONNIVENCE "" INC.",,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1143210160,QC,req,LE CLUB ROTARY MONTRÉAL VILLE-MARIE,,1500-500 Place d'Armes,H2Y2W2,Montréal,APE,needs_review,841083439,OEUVRES DU ROTARY MONTRÉAL VILLE-MARIE,81.81818181818181,,fuzzy,,,,,,,,,,,mid_band_score,,,
1143189844,QC,req,CLUB DE PATINAGE ARTISTIQUE DE SHERBROOKE,CASSIOPÉE; Patinage Sherbrooke; Synchro Sherbrooke; Atelier de Sherbrooke,273-350 rue Terrill,J1E3S7,Sherbrooke,APE,needs_review,106953151,Cégep de Sherbrooke,76.47058823529412,76.47058823529412,fuzzy,,,,,,,,,,,mid_band_score,,,
1143210681,QC,req,LA MAISON D'ARIANE,,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1143180314,QC,req,"LE CLUB DE LA GAIETE DE STE- JEANNE-D'ARC, DU LA ST-JEAN",AGE D'OR DE SAINTE-JEANNE-D'ARC,378 rue François-Bilodeau,G0W1E0,Sainte-Jeanne-d'Arc,APE,needs_review,118909415,LA FABRIQUE DE LA PAROISSE SAINTE-JEANNE-D'ARC,82.92682926829268,,fuzzy,,,,,,,,,,,mid_band_score,,,
1143211606,QC,req,CENTRE CIVIQUE DE VALLEYFIELD INC.,Bingo Valleyfield,370 rue Danis,J6S1M5,Salaberry-de-Valleyfield,APE,needs_review,107287211,Eglise Evangélique Baptiste de Valleyfield,75.67567567567568,74.28571428571429,fuzzy,,,,,,,,,,,mid_band_score,,,
1143181346,QC,req,LA FONDATION DE TALMUD TORAHS UNIS DE MONTREAL INC.,,5475 AVE Mountain Sights,H3W2Y8,MONTREAL,APE,needs_review,108159799,UNITED TALMUD TORAHS OF MONTREAL INCORPORATED,89.47368421052632,,fuzzy,,,,,,,,,,,mid_band_score,,,
1143213107,QC,req,ASSOCIATION DES ANCIENS DU COLLÈGE STANISLAS,,780 boul. Dollard,H2V3G5,Montréal,APE,needs_review,833818677,FONDATION DU COLLEGE STANISLAS,80.95238095238095,65.38461538461539,fuzzy,,,,,,,,,,,mid_band_score,,,
1143213172,QC,req,PLACE TROIS-RIVIÈRES,,1160 terr. Turcotte,G9A5C6,Trois-Rivières,APE,needs_review,118922897,FONDATION DES CADETS DE TROIS-RIVIERES INC.,82.92682926829268,82.35294117647058,fuzzy,,,,,,,,,,,mid_band_score,,,
1144132314,QC,req,CLUB DE CURLING DE SENNETERRE,,1-355 CH. Mont-Bell,J0Y2M0,Senneterre,APE,needs_review,107369969,LA FABRIQUE DE LA PAROISSE ST-PAUL DE SENNETERRE,78.78787878787878,68.57142857142857,fuzzy,,,,,,,,,,,mid_band_score,,,
1144143766,QC,req,CLUB LA TOUR INC.,,1822 rang Saint-Roch,,Notre-Dame-Auxiliatrice-de-Buckland,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1144153476,QC,req,LES MONIALES CARMELITES DECHAUSSEES DE QUEBEC,Les Moniales carmélites de Québec; Le Carmel; Les Carmélites; Monastère du Carmel; Carmel de Québec; Les Religieuses carmélites; Les Carmélites de Tewkesbury; Les moniales carmélites déchaussées; Monastère des Carmélites; Soeurs Carmélites; Carmel de Tewkesbury; Les Carmélites de Québec,2720 boul. Wallberg,G8L1L2,Dolbeau-Mistassini,APE,needs_review,107716995,Les Moniales Carmélites de Dolbeau,82.75862068965517,,fuzzy,,,,,,,,,,,mid_band_score,,,
1144144046,QC,req,Comité de bénévoles Des Coteaux,,20 rue du Chanoine-Girard,J0Y2J0,La Morandière-Rochebaucourt,APE,needs_review,886094358,COMITE DES BENEVOLES 'SANTE ET JOIE' INC,84.44444444444444,68.29268292682926,fuzzy,,,,,,,,,,,mid_band_score,,,
1144133940,QC,req,JEUNESSE OUVRIÈRE CHRÉTIENNE NATIONALE DU QUÉBEC,,435 rue du Roi,G1K2X1,Québec,APE,needs_review,890333040,JEUNESSE OUVRIERE CHRETIENNE REGION DU QUEBEC,76.71232876712328,46.37681159420289,fuzzy,,,,,,,,,,,mid_band_score,,,
1144113710,QC,req,ASSOCIATION DES MÉDECINS PSYCHIATRES DU QUÉBEC,,3000-2 PLACE Complexe Desjardins,H5B1G8,Montréal,APE,needs_review,820568681,Fondation de la fédération des médecins spécialistes du Québec,78.04878048780488,54.54545454545454,fuzzy,,,,,,,,,,,mid_band_score,,,
1144080364,QC,req,CLUB BONNE HUMEUR DE L'ÂGE D'OR DE TROIS-PISTOLES INC.,CLUB DE L'AGE D'OR DE TROIS-PISTOLES; CLUB BONNE HUMEUR DES 50 ANS ET PLUS DE TROIS-PISTOLES INC.,"190, RUE MARTEL",G0L4K0,TROIS-PISTOLES,APE,needs_review,852225572,Le Domaine Des Trois-Pistoles,79.06976744186046,76.36363636363637,fuzzy,,,,,,,,,,,mid_band_score,,,
1144117059,QC,req,CLUB DE L'AGE D'OR DE CONTRECOEUR INC.,Club FADOQ Contrecoeur,202-4865 rue Legendre,J0L1C0,Contrecoeur,APE,needs_review,897188835,FONDATION CENTRE D'ACCUEIL CONTRECOEUR,75.67567567567568,68.57142857142857,fuzzy,,,,,,,,,,,mid_band_score,,,
1142393801,QC,req,CLUB DES 3 GÉNÉRATIONS DE VERCHÈRES,,"103-579, MARIE-VICTORIN",J0L2R0,VERCHÈRES,APE,needs_review,102950466,La maison des jeunes de Verchères,75.67567567567568,71.7948717948718,fuzzy,,,,,,,,,,,mid_band_score,,,
1142407866,QC,req,L'Association pour la promotion des droits des personnes handicapées,,2435 RUE St-Jean-Baptiste,G7X7W6,Jonquière,APE,needs_review,893674739,L'ASSOCIATION POUR LA PROMOTION DES DROITS DES PERSONNES HANDICAPEES DE JONQUIERE,88.37209302325581,35.71428571428571,fuzzy,,,,,,,,,,,mid_band_score,,,
1142428896,QC,req,CARREFOUR RELANCE,,2250 av. Bennett,H1V2T5,Montréal,APE,needs_review,891109563,Carrefour Parenfants,75.67567567567568,47.27272727272728,fuzzy,,,,,,,,,,,mid_band_score,,,
1142408831,QC,req,CENTRE D'AIDE ET DE LUTTE CONTRE LES AGRESSIONS À CARACTÈRE SEXUEL (C.A.L.A.C.S.) LA VIGIE,,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142419317,QC,req,LES LOGEMENTS RICHELIEU DE LACHUTE INC.,,455 boul. Tessier,J8H1E3,Lachute,APE,needs_review,859559221,Fondation du Club Richelieu de Lachute Inc.,77.27272727272727,59.09090909090908,fuzzy,,,,,,,,,,,mid_band_score,,,
1142431809,QC,req,CLUB DE L'ÂGE D'OR LES BLÉS D'OR DE ST-LIN-LAURENTIDES INC.,"FADOQ St-Lin-Laurentides; FADOQ, Les Blés d'Or de St Lin Laurentides; Club FADOQ St Lin Laurentides; Les Blés d'Or St-Lin-Laurentides; Club FADOQ St-Lin-Laurentides","900, 12E AVENUE",J5M2W2,SAINT-LIN-LAURENTIDES,APE,needs_review,890239064,Maison des Jeunes Laurentides/St-Lin,80.0,78.26086956521739,fuzzy,,,,,,,,,,,mid_band_score,,,
1142421610,QC,req,L'EXPOSITION AGRICOLE ET COMMERCIALE DU BASSIN DE LA CHAUDIERE INC.,Expo St-Isidore,142 rte Coulombe,G0S2S0,Saint-Isidore,APE,needs_review,100877828,Le Gite de Saint-Isidore,75.0,73.6842105263158,fuzzy,,,,,,,,,,,mid_band_score,,,
1142421727,QC,req,"SERVICE D'INFORMATION ET INTERVENTION EN TOXICOMANIE, (UNITÉ DOMRÉMY D'ALMA)",,280 rue Scott O,G8B1P9,Alma,APE,needs_review,107950792,SERVICE D'INFORMATION ET INTERVENTION EN TOXICOMANIE  (UNITE,88.49557522123894,,fuzzy,,,,,,,,,,,mid_band_score,,,
1142411579,QC,req,VIOLENCE INFO,,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142422352,QC,req,CLUB FADOQ SAINT-JEAN PORT-JOLI,club fadoq saint-jean-port-joli,318 rue Verreault,G0R3G0,Saint-Jean-Port-Joli,APE,needs_review,118906239,LA FABRIQUE DE LA PAROISSE DE SAINT-JEAN-PORT-JOLI,82.35294117647058,40.0,fuzzy,,,,,,,,,,,mid_band_score,,,
1142412338,QC,req,LE HAVRE DES FEMMES,,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142066753,QC,req,FADOQ NOTRE-DAME-DU-MONT-CARMEL INC.,FADOQ CLUB NOTRE-DAME-DU-MONT-CARMEL; FADOQ CLUB NOTRE-DAME DU MONT-CARMEL; CLUB FADOQ NOTRE-DAME-DU-MONT-CARMEL,931 rang Saint-Flavien,G0X3J0,Notre-Dame-du-Mont-Carmel,APE,needs_review,131459935,LA FABRIQUE DE LA PAROISSE DE NOTRE-DAME-DU-MONT-CARMEL,88.0,84.7457627118644,fuzzy,,,,,,,,,,,mid_band_score,,,
1142066878,QC,req,ASSOCIATION DES PARENTS DE LA VILLA SAINTE-MARCELLINE,,815 av. Upper Belmont,H3Y1K5,Westmount,APE,needs_review,119286284,VILLA STE-MARCELLINE,78.43137254901961,78.43137254901961,fuzzy,,,,,,,,,,,mid_band_score,,,
1142081620,QC,req,CENTRE DE CONCERTATION SUR LES RESSOURCES HUMAINES ET LA TECHNOLOGIE (CCRHT),ACTION EMPLOI SEPT-ÎLES,391 av. Jolliet,G4R2B1,Sept-Îles,APE,needs_review,889246153,FONDATION DU CEGEP DE SEPT-ILES,77.41935483870968,73.33333333333334,fuzzy,,,,,,,,,,,mid_band_score,,,
1142095059,QC,req,LE CENTRE DE FEMMES L'ÉRIGE,CENTRE DE FEMMES L'ÉRIGE,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142112128,QC,req,L'AGE D'OR DE ST-FRANÇOIS DE MONTMAGNY,CLUB ÂGE D'OR; CLUB FADOQ ST-FRANÇOIS-DE-MONTMAGNY; CLUB FADOQ ST-FRANÇOIS DE LA RIV.- DE-SUD,534 ch. Saint-François O,,Saint-François-de-la-Rivière-du-Sud,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142069104,QC,req,JONQUIÈRE EN MUSIQUE INC.,,3865 rue du Roi-Georges,G7X9K7,Saguenay,APE,needs_review,126114271,JONQUIERE-MEDIC INC,75.0,75.0,fuzzy,,,,,,,,,,,mid_band_score,,,
1142069468,QC,req,CLUB DE L'AGE D'OR DE MADELEINE INC.,CLUB DES 50ANS ET PLUS DE MADELEINE INC,104 rte Principale,,Sainte-Madeleine-de-la-Rivière-Madeleine,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1142084830,QC,req,ASSOCIATION DE SHERBROOKE POUR LA DÉFICIENCE INTELLECTUELLE (ASDI) INC.,,"2065, RUE BELVÉDÈRE SUD",J1H5R8,SHERBROOKE,APE,needs_review,121029557,ASSOCIATION DE SHERBROOKE POUR LA DEFICIENCE INTEL.(A.S.D.I.INC.,79.41176470588236,,fuzzy,,,,,,,,,,,mid_band_score,,,
1142085126,QC,req,CLUB DE SOCCER DE LACHINE SC,LACHINE SC; ASSOCIATION DE SOCCER AMATEUR DE LACHINE INC.,1135 terr. Louis-Basile-Pigeon,H8S4L7,Montréal,APE,needs_review,118988310,LA fondation communautaire de Lachine/The Lachine Community Foundation,82.35294117647058,78.26086956521739,fuzzy,,,,,,,,,,,mid_band_score,,,
1142086165,QC,req,CENTRE DE LA PETITE ENFANCE DU HAUT-RICHELIEU,"CPE DU HAUT RICHELIEU ""LA JOYEUSE ÉPIDÉMIE""",935 rue Desaulniers,J3A1X8,Saint-Jean-sur-Richelieu,APE,needs_review,118925130,FONDATION SANTÉ HAUT-RICHELIEU-ROUVILLE,75.67567567567568,51.85185185185186,fuzzy,,,,,,,,,,,mid_band_score,,,
1142086173,QC,req,CLUB AMITIE ET FRATERNITE DE L'AGE D'OR DE SAINTE-CECILE- DE-LEVRARD,Club FADOQ Ste-Cécile-de-Lévrard,238 rue Adrien-Demers,G0X2M0,Sainte-Cécile-de-Lévrard,APE,needs_review,118909308,FABRIQUE STE-CÉCILE DE LÉVRARD,85.71428571428572,,fuzzy,,,,,,,,,,,mid_band_score,,,
1142072017,QC,req,LA FONDATION CENTAUR POUR LES ARTS D'INTERPRETATION,COMPAGNIE DE THÉÂTRE CENTAUR; CENTAUR THEATER COMPANY,453 rue Saint-François-Xavier,H2Y2T1,Montréal,APE,needs_review,118842111,CENTAUR FOUNDATION FOR THE PERFORMING ARTS/LA FONDATION POUR LES ARTS D'INTERPRETATION,82.6086956521739,43.99999999999999,fuzzy,,,,,,,,,,,mid_band_score,,,
1142072264,QC,req,CLUB DE L'ÂGE D'OR DE SAINTE-CLAIRE,,120 2e-et-3e rang de Colombourg,J0Z2S0,Macamic,APE,needs_review,107360158,LA FABRIQUE DE LA PAROISSE DE SAINTE-CLAIRE,78.78787878787878,50.0,fuzzy,,,,,,,,,,,mid_band_score,,,
1142072819,QC,req,THEATRE POUR ENFANTS DE LAVAL INC.,THÉÂTRE DE LA CONCORDE; THÉÂTRE DE LA CONCORDE DE LAVAL,404-3 place de la Belle-Rive,H7V1B2,Laval,APE,needs_review,885550954,MAISON DES ENFANTS LE DAUPHIN DE LAVAL,76.47058823529412,60.86956521739131,fuzzy,,,,,,,,,,,mid_band_score,,,
1142073122,QC,req,LES ŒUVRES DES SŒURS DE LA CHARITÉ DE SAINT-HYACINTHE AU QUÉBEC,,164-2545 RUE Dessaulles,J2S0K2,Saint-Hyacinthe,APE,needs_review,119065530,OEUVRES DES SOEURS DE SAINT-JOSEPH DE SAINT-HYACINTHE,87.27272727272728,80.85106382978724,fuzzy,,,,,,,,,,,mid_band_score,,,
1142087783,QC,req,CLUB DE JUDO VALLÉE DU RICHELIEU INC.,,498 rue Pierre-Germain,J3H5L2,Mont-Saint-Hilaire,APE,needs_review,122254816,CENTRE D'ACTION BENEVOLE DE LA VALLEE DU RICHELIEU INC,78.26086956521739,78.26086956521739,fuzzy,,,,,,,,,,,mid_band_score,,,
1142073346,QC,req,La Fondation du CLSC des Patriotes,FONDATION DU CLSC ET DES CENTRES D'HÉBERGEMENT DES PATRIOTES; FONDATION DU CLSC DES PATRIOTES,300 rue Serge-Pepin,J3G0B8,Beloeil,APE,needs_review,892878356,Fondation du CLSC-CHSLD des patriotes,82.35294117647058,,fuzzy,,,,,,,,,,,mid_band_score,,,
1142073726,QC,req,CLUB DE RÉCRÉATION DE ST-GEORGES DE CHAMPLAIN,,650 206e Avenue,G9T3K3,Shawinigan,APE,needs_review,895932911,MAISON DES JEUNES DE ST-GEORGES-DE-CHAMPLAIN,76.92307692307692,50.847457627118644,fuzzy,,,,,,,,,,,mid_band_score,,,
1142088831,QC,req,CLUB DE L'AGE D'OR DE ST- ALEXIS-DES-MONTS,,31 rue Saint-Olivier,J0K1V0,Saint-Alexis-des-Monts,APE,needs_review,118994466,LA FABRIQUE DE LA PAROISSE DE SAINT-ALEXIS-DES-MONTS,77.41935483870968,49.23076923076923,fuzzy,,,,,,,,,,,mid_band_score,,,
1143653633,QC,req,CLUB PHILATELIQUE DE LA VALLEE DU RICHELIEU,,240 rue Rodin,J3G3K7,Beloeil,APE,needs_review,890290752,MAISON DE LA FAMILLE DE LA VALLÉE DU RICHELIEU,79.24528301886792,79.24528301886792,fuzzy,,,,,,,,,,,mid_band_score,,,
1143773738,QC,req,"SOCIÉTÉ CANADIENNE DES AUTEURS, COMPOSITEURS ET ÉDITEURS DE MUSIQUE (SOCAN)",,41 Valleybrook Drive,M3B2S6,Toronto (Ontario),APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1143798404,QC,req,CALACS Trêve pour Elles Inc.,,,,,APE,needs_review,,,,,,,,,,,,,,,,no_blocking_key,,,
1143774975,QC,req,LA CORDEL DE SAINTE-FLORENCE INC.,CAMPING BEAURIVAGE,40 rue des Loisirs,G0J2M0,Sainte-Florence,APE,needs_review,107363335,LA FABRIQUE DE LA PAROISSE DE SAINTE-FLORENCE,81.08108108108108,,fuzzy,,,,,,,,,,,mid_band_score,,,
1143786979,QC,req,LA FONDATION ERNEST HARNOIS INC.,,60 av. Pierre,J6E6Z7,Notre-Dame-des-Prairies,APE,needs_review,813520673,FONDATION HARNOIS ÉNERGIES,80.0,58.33333333333333,fuzzy,,,,,,,,,,,mid_band_score,,,
